launch_position,observation_id,phase,attempt_id,requested_output_tokens,api_max_output_tokens,custom_id,seed
722,prod-t00016-k0065,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
723,prod-t00100-k0271,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
724,prod-t01000-k0349,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
725,prod-t03000-k0319,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
726,prod-t01000-k0093,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
727,prod-t10000-k0003,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
728,prod-t03000-k0122,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
729,prod-t00100-k0316,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
730,prod-t00100-k0371,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
731,prod-t00016-k0257,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
732,prod-t03000-k0037,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
733,prod-t03000-k0218,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
734,prod-t10000-k0317,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
735,prod-t00016-k0116,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
736,prod-t03000-k0249,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
737,prod-t00100-k0004,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
738,prod-t00100-k0280,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
739,prod-t00016-k0128,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
740,prod-t10000-k0060,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
741,prod-t03000-k0078,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
742,prod-t00016-k0346,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
743,prod-t01000-k0035,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
744,prod-t10000-k0333,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
745,prod-t10000-k0062,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
746,prod-t10000-k0386,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
747,prod-t00100-k0198,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
748,prod-t00100-k0139,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
749,prod-t00016-k0114,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
750,prod-t10000-k0053,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
751,prod-t01000-k0046,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
752,prod-t00100-k0272,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
753,prod-t10000-k0010,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
754,prod-t03000-k0296,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
755,prod-t03000-k0155,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
756,prod-t10000-k0032,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
757,prod-t00100-k0328,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
758,prod-t00100-k0100,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
759,prod-t00016-k0203,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
760,prod-t10000-k0065,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
761,prod-t10000-k0217,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
762,prod-t10000-k0211,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
763,prod-t03000-k0196,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
764,prod-t01000-k0010,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
765,prod-t00100-k0327,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
766,prod-t00016-k0211,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
767,prod-t10000-k0358,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
768,prod-t03000-k0161,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
769,prod-t10000-k0026,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
770,prod-t00016-k0206,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
771,prod-t01000-k0371,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
772,prod-t10000-k0379,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
773,prod-t00100-k0023,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
774,prod-t00100-k0381,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
775,prod-t03000-k0107,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
776,prod-t10000-k0304,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
777,prod-t00016-k0348,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
778,prod-t01000-k0256,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
779,prod-t00016-k0021,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
780,prod-t03000-k0202,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
781,prod-t01000-k0028,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
782,prod-t01000-k0105,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
783,prod-t00016-k0399,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
784,prod-t03000-k0021,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
785,prod-t01000-k0003,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
786,prod-t10000-k0345,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
787,prod-t00016-k0202,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
788,prod-t01000-k0363,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
789,prod-t00100-k0089,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
790,prod-t00016-k0023,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
791,prod-t00016-k0296,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
792,prod-t10000-k0138,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
793,prod-t01000-k0386,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
794,prod-t00016-k0326,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
795,prod-t01000-k0365,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
796,prod-t00100-k0273,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
797,prod-t00016-k0353,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
798,prod-t00016-k0053,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
799,prod-t10000-k0178,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
800,prod-t10000-k0039,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
801,prod-t03000-k0106,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
802,prod-t00016-k0042,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
803,prod-t00016-k0050,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
804,prod-t03000-k0119,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
805,prod-t03000-k0396,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
806,prod-t01000-k0272,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
807,prod-t00100-k0012,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
808,prod-t00016-k0100,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
809,prod-t00016-k0192,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
810,prod-t10000-k0197,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
811,prod-t00016-k0096,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
812,prod-t00100-k0295,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
813,prod-t00016-k0146,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
814,prod-t03000-k0290,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
815,prod-t10000-k0185,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
816,prod-t10000-k0222,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
817,prod-t03000-k0397,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
818,prod-t00016-k0087,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
819,prod-t10000-k0033,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
820,prod-t00016-k0379,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
821,prod-t10000-k0132,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
822,prod-t03000-k0331,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
823,prod-t00016-k0052,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
824,prod-t00016-k0048,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
825,prod-t00100-k0323,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
826,prod-t00100-k0315,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
827,prod-t03000-k0372,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
828,prod-t00100-k0030,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
829,prod-t03000-k0108,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
830,prod-t01000-k0324,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
831,prod-t03000-k0235,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
832,prod-t01000-k0007,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
833,prod-t03000-k0001,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
834,prod-t01000-k0005,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
835,prod-t00100-k0041,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
836,prod-t00016-k0249,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
837,prod-t00100-k0169,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
838,prod-t00100-k0253,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
839,prod-t01000-k0033,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
840,prod-t10000-k0380,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
841,prod-t03000-k0286,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
842,prod-t10000-k0226,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
843,prod-t10000-k0109,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
844,prod-t01000-k0163,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
845,prod-t03000-k0057,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
846,prod-t00016-k0317,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
847,prod-t10000-k0395,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
848,prod-t01000-k0290,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
849,prod-t01000-k0106,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
850,prod-t00016-k0269,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
851,prod-t01000-k0073,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
852,prod-t00100-k0238,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
853,prod-t10000-k0028,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
854,prod-t00016-k0139,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
855,prod-t10000-k0194,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
856,prod-t03000-k0248,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
857,prod-t00100-k0071,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
858,prod-t01000-k0219,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
859,prod-t01000-k0161,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
860,prod-t01000-k0266,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
861,prod-t00100-k0039,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
862,prod-t10000-k0312,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
863,prod-t03000-k0215,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
864,prod-t03000-k0363,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
865,prod-t01000-k0238,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
866,prod-t00016-k0176,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
867,prod-t10000-k0161,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
868,prod-t00016-k0286,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
869,prod-t00016-k0167,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
870,prod-t10000-k0253,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
871,prod-t00100-k0015,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
872,prod-t01000-k0223,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
873,prod-t10000-k0268,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
874,prod-t00100-k0182,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
875,prod-t00100-k0108,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
876,prod-t01000-k0336,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
877,prod-t10000-k0233,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
878,prod-t10000-k0221,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
879,prod-t03000-k0069,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
880,prod-t01000-k0048,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
881,prod-t03000-k0157,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
882,prod-t00100-k0334,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
883,prod-t00016-k0283,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
884,prod-t01000-k0228,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
885,prod-t00100-k0375,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
886,prod-t00016-k0039,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
887,prod-t10000-k0319,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
888,prod-t10000-k0350,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
889,prod-t03000-k0224,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
890,prod-t00016-k0183,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
891,prod-t00016-k0387,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
892,prod-t00016-k0250,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
893,prod-t01000-k0042,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
894,prod-t00016-k0068,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
895,prod-t00016-k0085,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
896,prod-t01000-k0141,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
897,prod-t00016-k0227,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
898,prod-t10000-k0278,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
899,prod-t00100-k0068,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
900,prod-t00016-k0355,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
901,prod-t01000-k0239,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
902,prod-t01000-k0205,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
903,prod-t01000-k0335,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
904,prod-t03000-k0169,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
905,prod-t00016-k0161,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
906,prod-t03000-k0150,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
907,prod-t00100-k0070,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
908,prod-t00100-k0387,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
909,prod-t10000-k0262,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
910,prod-t00100-k0347,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
911,prod-t03000-k0242,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
912,prod-t10000-k0165,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
913,prod-t00016-k0363,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
914,prod-t10000-k0044,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
915,prod-t00016-k0142,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
916,prod-t00100-k0143,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
917,prod-t03000-k0361,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
918,prod-t00100-k0394,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
919,prod-t01000-k0133,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
920,prod-t01000-k0153,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
921,prod-t10000-k0056,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
922,prod-t01000-k0354,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
923,prod-t01000-k0210,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
924,prod-t01000-k0364,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
925,prod-t00016-k0199,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
926,prod-t00016-k0043,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
927,prod-t03000-k0035,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
928,prod-t01000-k0347,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
929,prod-t00016-k0165,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
930,prod-t00016-k0035,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
931,prod-t00016-k0373,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
932,prod-t03000-k0183,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
933,prod-t00016-k0078,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
934,prod-t10000-k0251,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
935,prod-t00100-k0245,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
936,prod-t10000-k0391,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
937,prod-t00100-k0077,prod,1,100,100,batch-turnaround-gpt-5.6-luna-2026-09-10:t00100,20260910
938,prod-t10000-k0297,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
939,prod-t10000-k0050,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
940,prod-t01000-k0127,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
941,prod-t03000-k0102,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
942,prod-t01000-k0179,prod,1,1000,1000,batch-turnaround-gpt-5.6-luna-2026-09-10:t01000,20260910
943,prod-t03000-k0370,prod,1,3000,3000,batch-turnaround-gpt-5.6-luna-2026-09-10:t03000,20260910
944,prod-t10000-k0191,prod,1,10000,10000,batch-turnaround-gpt-5.6-luna-2026-09-10:t10000,20260910
945,prod-t00016-k0291,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
946,prod-t00016-k0172,prod,1,16,16,batch-turnaround-gpt-5.6-luna-2026-09-10:t00016,20260910
